,Year,Engine_Size,Mileage,Owner_Count,Price,Brand_Audi,Brand_BMW,Brand_Chevrolet,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mercedes,Brand_Toyota,Brand_Volkswagen,Model_3 Series,Model_5 Series,Model_A3,Model_A4,Model_Accord,Model_C-Class,Model_CR-V,Model_Camry,Model_Civic,Model_Corolla,Model_E-Class,Model_Elantra,Model_Equinox,Model_Explorer,Model_Fiesta,Model_Focus,Model_GLA,Model_Golf,Model_Impala,Model_Malibu,Model_Optima,Model_Passat,Model_Q5,Model_RAV4,Model_Rio,Model_Sonata,Model_Sportage,Model_Tiguan,Model_Tucson,Model_X5,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Transmission_Semi-Automatic,Doors_2,Doors_3,Doors_4,Doors_5
1882,-0.3687936055715269,-1.2186554596539863,-1.2889440164311938,-1.3996100293161569,0.25286762234344123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1883,-0.2238104685775673,0.9566448838764344,0.27417084763137195,0.006256104294567816,-0.3572643905289058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1884,-0.658759879559446,1.0436568976176517,1.4220422351507134,1.4121222379052925,-1.2507752529817742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1885,0.5011052163922305,-0.870607404689119,-1.3114422122141065,-0.6966769625107945,1.454175466540232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1886,-0.658759879559446,-0.6965833772066852,0.2138474153751275,1.4121222379052925,-0.7412073896771179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1887,1.3710040383559878,-1.1316434459127696,1.7411760143638428,-1.3996100293161569,-0.8816116496166733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1888,0.35612207939827095,-1.6537155283600706,-0.6122835533578839,0.7091891710999301,-0.44369172673883805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1889,1.5159871753499474,0.6956088426527841,0.402915672417937,-1.3996100293161569,0.6316699620888321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1890,0.35612207939827095,1.65274099380617,-0.9154646983830264,-1.3996100293161569,0.9452501856609282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1891,1.0810377643680689,0.34756078768791676,-1.5310255298605167,0.7091891710999301,1.6080739574121932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1892,-0.07882733158360775,-1.3056674733952032,0.6470361572467411,-1.3996100293161569,-1.3028244294353393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1893,1.3710040383559878,0.6085968289115675,1.5056053073351365,-1.3996100293161569,0.5343187246479046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1894,0.35612207939827095,-1.39267948713642,-0.9578428653108816,-1.3996100293161569,0.6474132315099721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1895,-0.9487261535473651,0.1735367602054833,-1.4009715927549664,-1.3996100293161569,-0.19918911389215238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1896,0.06615580541035182,-0.17451129475938437,0.8680096826655247,0.7091891710999301,-0.9114917323955717,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1897,-1.0937092905413248,-1.4796915008776368,1.5271882830012367,-1.3996100293161569,-2.0482200428444206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1898,-0.2238104685775673,-1.7407275421012876,-1.1729891031504658,1.4121222379052925,-0.550360409347379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1899,-0.9487261535473651,1.65274099380617,0.46284521247200894,-0.6966769625107945,-0.6865878835221421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1900,-0.2238104685775673,-0.08749928101816745,-1.5814669018681387,1.4121222379052925,0.6078944123507838,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1901,-1.3836755645292438,-1.39267948713642,-1.2511998754112506,0.7091891710999301,-0.5069860956360747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1902,-0.2238104685775673,-0.5225593497242517,1.452916432762177,0.006256104294567816,-1.075350250860499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1903,-1.5286587015232034,0.4345728014291337,1.59967603326575,0.7091891710999301,-1.510057261611571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1904,0.06615580541035182,0.08652474646426639,0.5971276982185288,-1.3996100293161569,-0.022157655707495602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1905,-1.0937092905413248,-1.1316434459127696,0.90406240422908,-0.6966769625107945,-2.0559310319486523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1906,0.21113894240431139,-0.6095713634654686,-1.3732253626313433,-1.3996100293161569,1.0705537586046963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1907,-1.3836755645292438,0.26054877394669984,1.618895655718815,0.006256104294567816,-2.1311131757149133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1908,-1.5286587015232034,-0.08749928101816745,-0.24018285801732026,-0.6966769625107945,-1.324993523110006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1909,0.9360546273741093,0.782620856394001,-0.6213778292021612,1.4121222379052925,1.6495205238474395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1910,-1.2386924275352842,-1.2186554596539863,-1.5275731805591222,0.7091891710999301,-0.3537301871894662,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1911,-0.9487261535473651,-0.7835953909479021,0.5033002586480807,-0.6966769625107945,-1.6086936639032037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1912,1.3710040383559878,-0.6095713634654686,1.6028619260774395,0.7091891710999301,0.030534103171422203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1913,0.06615580541035182,0.9566448838764344,-1.4239795313877495,-0.6966769625107945,1.5807642043347052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1914,0.21113894240431139,0.9566448838764344,0.3434031946955772,0.7091891710999301,-0.10633595342869356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1915,1.5159871753499474,0.6085968289115675,-1.3985503142180824,-1.3996100293161569,1.9200477249209076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1916,1.5159871753499474,-1.5667035146188537,0.7753291645072847,0.006256104294567816,-0.08898622794417184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1917,0.06615580541035182,1.5657289800649525,-0.1382458731080261,-1.3996100293161569,0.9317559547285225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1918,0.5011052163922305,0.6085968289115675,-0.8871623851504539,0.7091891710999301,0.961636037507421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1919,1.0810377643680689,-0.43554733598303474,-1.4776183812718309,0.7091891710999301,2.0925811061280957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1920,-1.673641838517163,-1.5667035146188537,0.8738369702447241,0.7091891710999301,-2.201797242503705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1921,-0.07882733158360775,1.3917049525825187,0.03705932698828479,1.4121222379052925,0.6740804021621074,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1922,-0.2238104685775673,-1.2186554596539863,1.5466627768792367,-0.6966769625107945,-1.0628198935661222,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1923,0.7910714903801497,-1.4796915008776368,-0.6327427777413154,1.4121222379052925,0.4029106186632865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1924,-1.5286587015232034,0.34756078768791676,1.087210693174532,-0.6966769625107945,-1.2578436596606535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1925,-0.3687936055715269,-0.5225593497242517,0.08016735299663615,0.006256104294567816,-0.5709230469586639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1926,1.3710040383559878,0.6956088426527841,-0.7330810237123799,0.7091891710999301,1.165334666344213,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1927,-1.673641838517163,0.869632870135218,-1.11800638575309,-1.3996100293161569,0.06169935080102603,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1928,-0.5137767425654864,-0.9576194184303359,-1.573287846140674,-1.3996100293161569,0.4106216077675183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1929,-1.673641838517163,0.26054877394669984,-1.6830679198991092,-0.6966769625107945,-0.17123677838931184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1930,0.06615580541035182,-0.6965833772066852,1.1721292179370193,-1.3996100293161569,-0.9516531339801128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1931,0.9360546273741093,-1.5667035146188537,1.2455437733831152,-0.6966769625107945,-1.056715360525272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1932,0.35612207939827095,1.65274099380617,1.164147108310641,0.006256104294567816,0.4343971575055666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1933,-1.3836755645292438,0.1735367602054833,0.5223345200648292,0.006256104294567816,-1.2337468187099287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1934,0.6460883533861901,1.1306689113588684,-0.30164162662100313,-1.3996100293161569,1.2472639255766766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1935,1.0810377643680689,1.3917049525825187,0.15858665642327693,0.006256104294567816,1.377708157923266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1936,-1.5286587015232034,-1.5667035146188537,-1.4625346269415773,-1.3996100293161569,-0.3897148030092149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1937,-1.673641838517163,-1.3056674733952032,-0.28728773137124575,0.7091891710999301,-1.5235514925439768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1938,1.3710040383559878,1.2176809251000855,-0.20070095728191004,1.4121222379052925,1.7054251948531205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1939,-1.0937092905413248,-1.3056674733952032,-0.4562790711680265,0.006256104294567816,-0.8838606881054075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1940,-0.9487261535473651,0.5215848151703506,-0.7923849702688838,-0.6966769625107945,0.0739084168827265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1941,-0.5137767425654864,0.6085968289115675,-1.1807974368052976,-0.6966769625107945,0.6104647420521944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1942,0.21113894240431139,0.08652474646426639,1.698415540298585,-1.3996100293161569,-1.179127312554953,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1943,0.06615580541035182,-0.0004872672769505288,-0.18967197562107949,0.7091891710999301,-0.26055573551333105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1944,1.3710040383559878,-0.6965833772066852,-0.7972043572131122,-0.6966769625107945,1.3295144760218167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1945,-0.658759879559446,0.782620856394001,0.4473443958100433,-0.6966769625107945,-0.1641683717104326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1946,-0.07882733158360775,-0.6095713634654686,-1.4437204817554545,0.7091891710999301,0.11374852725459118,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1947,0.5011052163922305,1.3917049525825187,1.602155237126483,-0.6966769625107945,0.19150100072226256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1948,-1.673641838517163,0.869632870135218,0.11827063102444255,-1.3996100293161569,-1.2665185224029143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1949,0.35612207939827095,-0.7835953909479021,1.0746640680288602,0.7091891710999301,-0.7370306039123256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1950,-0.2238104685775673,-1.1316434459127696,-1.1057146320323534,-0.6966769625107945,0.2798560842082528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1951,-1.2386924275352842,-0.08749928101816745,-1.6917103782173653,0.7091891710999301,0.15487380247716118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1952,-1.5286587015232034,0.6085968289115675,1.4532176444461913,0.7091891710999301,-1.6858035549455224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1953,1.2260209013620285,0.34756078768791676,0.5491076047477907,-0.6966769625107945,0.8719957891707254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1954,0.21113894240431139,0.782620856394001,0.5945210586453283,1.4121222379052925,0.011256630410842518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1955,-0.9487261535473651,1.1306689113588684,-0.7461489767726918,0.7091891710999301,0.11246336240388587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1956,1.0810377643680689,-0.2615233085006009,1.2800556813322899,1.4121222379052925,-0.4973473592557848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1957,1.660970312343907,-0.5225593497242517,1.062731451315987,0.006256104294567816,-0.08770106309346654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1958,0.21113894240431139,1.478716966323736,1.4114071456920554,1.4121222379052925,-0.5060222219980457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1959,-1.3836755645292438,-0.6095713634654686,0.5647937824460729,-1.3996100293161569,-1.8676543813203241,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1960,0.06615580541035182,-0.17451129475938437,-0.08770023551747598,-0.6966769625107945,0.7431580128875179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1961,1.0810377643680689,-0.17451129475938437,1.359239599033736,0.006256104294567816,-0.1879439214484809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1962,-0.07882733158360775,-1.0446314321715526,1.3506434809745593,-0.6966769625107945,-0.9542234636815233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1963,0.5011052163922305,0.869632870135218,-0.6322098647619055,-0.6966769625107945,0.9166552677327351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1964,-0.2238104685775673,1.478716966323736,-0.4286139364977919,0.006256104294567816,0.5468490819422814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1965,0.21113894240431139,0.34756078768791676,0.7409910325296568,0.006256104294567816,-0.06970875518359215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1966,0.6460883533861901,-0.17451129475938437,-1.232536336067135,1.4121222379052925,0.960672163869392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1967,0.9360546273741093,-1.0446314321715526,-0.4022347440170028,1.4121222379052925,0.05013286714467822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1968,-1.0937092905413248,-1.39267948713642,-0.5110764275290859,1.4121222379052925,-0.8854671441687891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1969,0.35612207939827095,-1.0446314321715526,0.3780657084867589,-1.3996100293161569,-0.44690463886560133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1970,-0.2238104685775673,-1.0446314321715526,1.4171880930121756,-1.3996100293161569,-1.7301417422948557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
